Date,Open,High,Low,Close
2014-02-24,18.683929,18.925714,18.657858,18.84107
2014-02-25,18.906429,18.913214,18.607143,18.645
2014-02-26,18.700357,18.75,18.414286,18.476786
2014-02-27,18.469286,18.885,18.430357,18.845358
2014-02-28,18.895714,19.026787,18.647142,18.794287
2014-03-03,18.693571,18.951786,18.671785,18.848572
2014-03-04,18.964287,19.022858,18.848928,18.972857
2014-03-05,18.96143,19.098213,18.897499,19.012857
2014-03-06,19.028214,19.087143,18.860714,18.955357
2014-03-07,18.967501,18.999287,18.7875,18.944286
2014-03-10,18.870001,19.047501,18.869286,18.96143
2014-03-11,19.123215,19.240713,19.02107,19.14607
2014-03-12,19.089643,19.191071,19,19.164642
2014-03-13,19.194286,19.273571,18.898571,18.951786
2014-03-14,18.885357,18.960358,18.678572,18.73893
2014-03-17,18.84643,18.9275,18.780357,18.812143
2014-03-18,18.782143,18.998928,18.757143,18.978571
2014-03-19,19.009287,19.151428,18.892857,18.973572
2014-03-20,18.924643,19.02393,18.833929,18.882143
2014-03-21,18.997499,19.0625,18.797501,19.031071
2014-03-24,19.229286,19.303572,19.109285,19.256786
2014-03-25,19.339287,19.491072,19.27107,19.463928
2014-03-26,19.518572,19.607143,19.245001,19.277857
2014-03-27,19.286428,19.339287,19.111429,19.195
2014-03-28,19.225714,19.247856,19.080357,19.173571
2014-03-31,19.258215,19.314644,19.140356,19.169287
2014-04-01,19.205713,19.352501,19.170357,19.344643
2014-04-02,19.370714,19.41,19.295,19.376785
2014-04-03,19.335358,19.375,19.201429,19.2425
2014-04-04,19.278929,19.285713,18.949286,18.99357
2014-04-07,18.857857,18.960714,18.638929,18.695356
2014-04-08,18.756786,18.790001,18.525,18.694286
2014-04-09,18.665714,18.946072,18.643572,18.940001
2014-04-10,18.952856,19.008572,18.684643,18.695715
2014-04-11,18.535713,18.672501,18.469286,18.557501
2014-04-14,18.639286,18.648571,18.471786,18.63143
2014-04-15,18.581072,18.629999,18.261786,18.498571
2014-04-16,18.501785,18.610357,18.362143,18.536072
2014-04-17,18.571428,18.848572,18.542856,18.747856
2014-04-21,18.762142,19.004999,18.712856,18.970358
2014-04-22,18.868214,18.993929,18.803572,18.989286
2014-04-23,18.895,18.968929,18.730356,18.741072
2014-04-24,20.293215,20.357143,20.026072,20.2775
2014-04-25,20.161785,20.428213,20.14143,20.42643
2014-04-28,20.457144,21.276787,20.448214,21.217501
2014-04-29,21.205,21.285,21.053928,21.154642
2014-04-30,21.165714,21.408215,21.064285,21.074642
2014-05-01,21.142857,21.242857,20.941429,21.124287
2014-05-02,21.155001,21.22143,21.061071,21.16357
2014-05-05,21.076429,21.464287,21.071428,21.462856
2014-05-06,21.492857,21.586071,21.22893,21.22893
2014-05-07,21.258928,21.331785,20.990356,21.154642
2014-05-08,21.008928,21.22893,20.942858,20.999643
2014-05-09,20.876429,20.9375,20.72607,20.912144
2014-05-12,20.981787,21.202143,20.978571,21.172501
2014-05-13,21.142857,21.23357,21.09643,21.205713
2014-05-14,21.158215,21.335714,21.133572,21.209642
2014-05-15,21.239286,21.307142,21.001429,21.029285
2014-05-16,21.022499,21.340357,20.907143,21.339643
2014-05-19,21.351786,21.690357,21.333214,21.592501
2014-05-20,21.589643,21.657143,21.454643,21.596786
2014-05-21,21.565357,21.667856,21.502144,21.653929
2014-05-22,21.664286,21.780357,21.575001,21.688213
2014-05-23,21.6875,21.954643,21.659643,21.933214
2014-05-27,21.995714,22.352142,21.986786,22.343929
2014-05-28,22.357857,22.493929,22.277857,22.286072
2014-05-29,22.423214,22.745358,22.420357,22.692142
2014-05-30,22.785,23.006071,22.460714,22.607143
2014-06-02,22.64143,22.672501,22.232143,22.451786
2014-06-03,22.445,22.812143,22.4375,22.769285
2014-06-04,22.765715,23.138929,22.718214,23.029285
2014-06-05,23.078571,23.191786,22.950357,23.119642
2014-06-06,23.210714,23.259287,23.016787,23.05607
2014-06-09,23.174999,23.469999,22.9375,23.424999
2014-06-10,23.682501,23.762501,23.3925,23.5625
2014-06-11,23.532499,23.690001,23.3675,23.465
2014-06-12,23.51,23.530001,22.975,23.0725
2014-06-13,23.049999,23.110001,22.719999,22.82
2014-06-16,22.877501,23.1875,22.862499,23.049999
2014-06-17,23.077499,23.174999,22.950001,23.02
2014-06-18,23.067499,23.0725,22.8375,23.045
2014-06-19,23.0725,23.075001,22.834999,22.965
2014-06-20,22.9625,23.137501,22.725,22.727501
2014-06-23,22.83,22.905001,22.65,22.7075
2014-06-24,22.6875,22.934999,22.547501,22.57
2014-06-25,22.5525,22.674999,22.4125,22.59
2014-06-26,22.592501,22.762501,22.450001,22.725
2014-06-27,22.705,23,22.692499,22.995001
2014-06-30,23.025,23.432501,23.022499,23.2325
2014-07-01,23.379999,23.5175,23.282499,23.379999
2014-07-02,23.467501,23.514999,23.272499,23.370001
2014-07-03,23.4175,23.525,23.299999,23.5075
2014-07-07,23.535,23.997499,23.525,23.9925
2014-07-08,24.067499,24.200001,23.48,23.8375
2014-07-09,23.860001,23.987499,23.690001,23.8475
2014-07-10,23.440001,23.887501,23.379999,23.76
2014-07-11,23.84,23.9725,23.715,23.805
2014-07-14,23.965,24.2225,23.9125,24.112499
2014-07-15,24.200001,24.2125,23.7575,23.83
2014-07-16,24.2425,24.275,23.684999,23.695
2014-07-17,23.7575,23.82,23.1425,23.272499
2014-07-18,23.405001,23.684999,23.254999,23.6075
2014-07-21,23.747499,23.75,23.43,23.485001
2014-07-22,23.67,23.7225,23.530001,23.68
2014-07-23,23.855,24.469999,23.7925,24.297501
2014-07-24,24.26,24.33,24.105,24.2575
2014-07-25,24.2125,24.459999,24.16,24.4175
2014-07-28,24.455,24.809999,24.387501,24.754999
2014-07-29,24.8325,24.860001,24.5625,24.594999
2014-07-30,24.610001,24.674999,24.4175,24.5375
2014-07-31,24.290001,24.362499,23.8325,23.9
2014-08-01,23.725,24.155001,23.702499,24.032499
2014-08-04,24.092501,24.145,23.7925,23.897499
2014-08-05,23.84,23.92,23.59,23.780001
2014-08-06,23.6875,23.870001,23.6775,23.74
2014-08-07,23.7325,23.987499,23.525,23.620001
2014-08-08,23.565001,23.705,23.32,23.684999
2014-08-11,23.817499,24.02,23.709999,23.997499
2014-08-12,24.01,24.219999,23.9025,23.9925
2014-08-13,24.0375,24.309999,24.01,24.309999
2014-08-14,24.3325,24.3925,24.200001,24.375
2014-08-15,24.475,24.547501,24.215,24.495001
2014-08-18,24.622499,24.842501,24.495001,24.790001
2014-08-19,24.852501,25.17,24.83,25.1325
2014-08-20,25.110001,25.272499,24.987499,25.1425
2014-08-21,25.1425,25.235001,25.0275,25.145
2014-08-22,25.0725,25.3675,25.047501,25.33
2014-08-25,25.4475,25.5425,25.32,25.385
2014-08-26,25.355,25.375,25.215,25.2225
2014-08-27,25.254999,25.6425,25.174999,25.532499
2014-08-28,25.397499,25.695,25.389999,25.5625
2014-08-29,25.715,25.725,25.549999,25.625
2014-09-02,25.764999,25.934999,25.68,25.825001
2014-09-03,25.775,25.799999,24.645,24.735001
2014-09-04,24.7125,25.022499,24.4475,24.530001
2014-09-05,24.700001,24.8475,24.577499,24.7425
2014-09-08,24.825001,24.827499,24.512501,24.59
2014-09-09,24.77,25.77,24.035,24.497499
2014-09-10,24.502501,25.2775,24.440001,25.25
2014-09-11,25.102501,25.360001,24.905001,25.3575
2014-09-12,25.3025,25.547501,25.27,25.415001
2014-09-15,25.702499,25.762501,25.360001,25.407499
2014-09-16,24.950001,25.315001,24.7225,25.215
2014-09-17,25.317499,25.450001,25.147499,25.395
2014-09-18,25.4825,25.5875,25.389999,25.4475
2014-09-19,25.5725,25.5875,25.125,25.24
2014-09-22,25.450001,25.535,25.145,25.264999
2014-09-23,25.15,25.735001,25.135,25.66
2014-09-24,25.540001,25.7125,25.299999,25.4375
2014-09-25,25.127501,25.1775,24.43,24.467501
2014-09-26,24.6325,25.1875,24.6,25.1875
2014-09-29,24.6625,25.110001,24.657499,25.0275
2014-09-30,25.202499,25.385,25.1325,25.1875
2014-10-01,25.147499,25.172501,24.674999,24.795
2014-10-02,24.817499,25.055,24.51,24.975
2014-10-03,24.860001,25.0525,24.76,24.905001
2014-10-06,24.987499,25.1625,24.855,24.905001
2014-10-07,24.8575,25.030001,24.682501,24.6875
2014-10-08,24.690001,25.2775,24.577499,25.200001
2014-10-09,25.385,25.594999,25.1525,25.254999
2014-10-10,25.172501,25.5075,25.075001,25.182501
2014-10-13,25.3325,25.445,24.952499,24.952499
2014-10-14,25.0975,25.129999,24.6425,24.6875
2014-10-15,24.4925,24.7875,23.795,24.385
2014-10-16,23.887501,24.43,23.852501,24.065001
2014-10-17,24.375,24.75,24.202499,24.4175
2014-10-20,24.58,24.99,24.555,24.940001
2014-10-21,25.754999,25.754999,25.317499,25.6175
2014-10-22,25.709999,26.0275,25.65,25.747499
2014-10-23,26.02,26.262501,25.907499,26.2075
2014-10-24,26.295,26.372499,26.1325,26.305
2014-10-27,26.2125,26.370001,26.174999,26.2775
2014-10-28,26.35,26.684999,26.3375,26.684999
2014-10-29,26.6625,26.842501,26.59,26.834999
2014-10-30,26.74,26.8375,26.475,26.745001
2014-10-31,27.002501,27.01,26.8025,27
2014-11-03,27.055,27.575001,27.002501,27.35
2014-11-04,27.34,27.372499,26.93,27.15
2014-11-05,27.275,27.325001,27.032499,27.215
2014-11-06,27.15,27.1975,26.950001,27.174999
2014-11-07,27.1875,27.33,27.137501,27.252501
2014-11-10,27.254999,27.3325,27.1675,27.2075
2014-11-11,27.174999,27.4375,27.1,27.424999
2014-11-12,27.344999,27.8575,27.342501,27.8125
2014-11-13,27.950001,28.362499,27.9,28.205
2014-11-14,28.2875,28.547501,27.8025,28.545
2014-11-17,28.567499,29.32,28.325001,28.497499
2014-11-18,28.485001,28.922501,28.4725,28.8675
2014-11-19,28.860001,28.934999,28.450001,28.6675
2014-11-20,28.727501,29.215,28.7125,29.077499
2014-11-21,29.377501,29.3925,29.0075,29.1175
2014-11-24,29.2125,29.692499,29.155001,29.657499
2014-11-25,29.7675,29.9375,29.362499,29.4
2014-11-26,29.485001,29.775,29.4575,29.75
2014-11-28,29.817499,29.85,29.512501,29.7325
2014-12-01,29.702499,29.8125,27.817499,28.7675
2014-12-02,28.375,28.9375,28.1875,28.657499
2014-12-03,28.9375,29.0875,28.7775,28.9825
2014-12-04,28.942499,29.299999,28.8225,28.872499
2014-12-05,28.997499,29.02,28.66,28.75
2014-12-08,28.525,28.6625,27.905001,28.1
2014-12-09,27.547501,28.575001,27.3375,28.530001
2014-12-10,28.602501,28.7125,27.885,27.987499
2014-12-11,28.065001,28.450001,27.834999,27.905001
2014-12-12,27.615,27.967501,27.395,27.432501
2014-12-15,27.674999,27.9,26.5875,27.057501
2014-12-16,26.592501,27.540001,26.565001,26.6875
2014-12-17,26.780001,27.459999,26.705,27.352501
2014-12-18,27.967501,28.1625,27.665001,28.1625
2014-12-19,28.065001,28.309999,27.915001,27.945
2014-12-22,28.040001,28.372499,27.9925,28.235001
2014-12-23,28.307501,28.3325,28.115,28.135
2014-12-24,28.145,28.1775,28.002501,28.002501
2014-12-26,28.025,28.629999,28.002501,28.497499
2014-12-29,28.4475,28.692499,28.424999,28.477501
2014-12-30,28.41,28.48,28.0275,28.129999
2014-12-31,28.205,28.282499,27.5525,27.594999
2015-01-02,27.8475,27.860001,26.8375,27.3325
2015-01-05,27.0725,27.1625,26.352501,26.5625
2015-01-06,26.635,26.8575,26.157499,26.565001
2015-01-07,26.799999,27.049999,26.674999,26.9375
2015-01-08,27.307501,28.0375,27.174999,27.9725
2015-01-09,28.1675,28.3125,27.5525,28.002501
2015-01-12,28.15,28.157499,27.200001,27.3125
2015-01-13,27.8575,28.200001,27.227501,27.555
2015-01-14,27.26,27.622499,27.125,27.450001
2015-01-15,27.5,27.514999,26.665001,26.705
2015-01-16,26.7575,26.895,26.299999,26.497499
2015-01-20,26.959999,27.2425,26.625,27.18
2015-01-21,27.237499,27.764999,27.067499,27.387501
2015-01-22,27.565001,28.1175,27.43,28.1
2015-01-23,28.075001,28.4375,27.8825,28.245001
2015-01-26,28.434999,28.59,28.200001,28.275
2015-01-27,28.105,28.120001,27.2575,27.285
2015-01-28,29.407499,29.530001,28.827499,28.827499
2015-01-29,29.08,29.797501,28.889999,29.725
2015-01-30,29.6,30,29.2125,29.290001
2015-02-02,29.512501,29.7925,29.02,29.657499
2015-02-03,29.625,29.772499,29.4025,29.6625
2015-02-04,29.625,30.127501,29.577499,29.889999
2015-02-05,30.004999,30.057501,29.8125,29.985001
2015-02-06,30.004999,30.0625,29.612499,29.7325
2015-02-09,29.637501,29.959999,29.6075,29.93
2015-02-10,30.0425,30.5375,30.040001,30.504999
2015-02-11,30.692499,31.23,30.625,31.219999
2015-02-12,31.514999,31.870001,31.3925,31.615
2015-02-13,31.82,31.82,31.4125,31.77
2015-02-17,31.872499,32.220001,31.73,31.9575
2015-02-18,31.907499,32.195,31.862499,32.18
2015-02-19,32.119999,32.2575,32.0825,32.112499
2015-02-20,32.154999,32.375,32.012501,32.375
2015-02-23,32.505001,33.25,32.415001,33.25
2015-02-24,33.235001,33.400002,32.7925,33.0425
2015-02-25,32.889999,32.900002,32.037498,32.197498
2015-02-26,32.197498,32.717499,31.6525,32.605
2015-02-27,32.5,32.642502,32.060001,32.115002
2015-03-02,32.3125,32.57,32.075001,32.272499
2015-03-03,32.240002,32.380001,32.022499,32.34
2015-03-04,32.275002,32.389999,32.080002,32.134998
2015-03-05,32.145,32.1875,31.440001,31.602501
2015-03-06,32.099998,32.342499,31.565001,31.65
2015-03-09,31.99,32.392502,31.264999,31.785
2015-03-10,31.602501,31.805,30.950001,31.127501
2015-03-11,31.1875,31.192499,30.5275,30.559999
2015-03-12,30.577499,31.225,30.407499,31.112499
2015-03-13,31.1,31.35,30.645,30.897499
2015-03-16,30.969999,31.237499,30.717501,31.237499
2015-03-17,31.475,31.83,31.4125,31.76
2015-03-18,31.75,32.290001,31.592501,32.1175
2015-03-19,32.1875,32.3125,31.85,31.875
2015-03-20,32.0625,32.099998,31.290001,31.475
2015-03-23,31.780001,31.9625,31.629999,31.8025
2015-03-24,31.807501,32.009998,31.639999,31.672501
2015-03-25,31.635,31.705,30.844999,30.844999
2015-03-26,30.690001,31.219999,30.65,31.059999
2015-03-27,31.1425,31.174999,30.727501,30.8125
2015-03-30,31.012501,31.6,31,31.592501
2015-03-31,31.522499,31.622499,31.09,31.1075
2015-04-01,31.205,31.280001,30.775,31.0625
2015-04-02,31.2575,31.389999,31.047501,31.33
2015-04-06,31.1175,31.877501,31.0825,31.8375
2015-04-07,31.91,32.029999,31.495001,31.502501
2015-04-08,31.4625,31.6,31.2425,31.4
2015-04-09,31.4625,31.645,31.165001,31.639999
2015-04-10,31.487499,31.8025,31.315001,31.775
2015-04-13,32.092499,32.142502,31.6525,31.7125
2015-04-14,31.75,31.8225,31.477501,31.575001
2015-04-15,31.602501,31.782499,31.502501,31.695
2015-04-16,31.57,31.775,31.5275,31.5425
2015-04-17,31.387501,31.535,31.115,31.1875
2015-04-20,31.3925,32.029999,31.2925,31.9
2015-04-21,32.025002,32.049999,31.6675,31.727501
2015-04-22,31.747499,32.217499,31.58,32.154999
2015-04-23,32.075001,32.605,32.035,32.4175
2015-04-24,32.622501,32.657501,32.307499,32.57
2015-04-27,33.077499,33.282501,32.787498,33.162498
2015-04-28,33.615002,33.634998,32.392502,32.639999
2015-04-29,32.540001,32.897499,32.075001,32.16
2015-04-30,32.16,32.16,31.145,31.2875
2015-05-01,31.525,32.532501,31.325001,32.237499
2015-05-04,32.375,32.642502,32.064999,32.174999
2015-05-05,32.037498,32.112499,31.445,31.450001
2015-05-06,31.639999,31.6875,30.84,31.252501
2015-05-07,31.192499,31.52,31.004999,31.315001
2015-05-08,31.67,31.905001,31.5275,31.905001
2015-05-11,31.8475,31.889999,31.407499,31.58
2015-05-12,31.4,31.719999,31.205,31.467501
2015-05-13,31.5375,31.797501,31.467501,31.502501
2015-05-14,31.852501,32.237499,31.790001,32.237499
2015-05-15,32.267502,32.372501,32.052502,32.192501
2015-05-18,32.095001,32.68,32.09,32.547501
2015-05-19,32.672501,32.720001,32.41,32.517502
2015-05-20,32.5,32.744999,32.334999,32.514999
2015-05-21,32.517502,32.907501,32.4575,32.8475
2015-05-22,32.900002,33.2425,32.849998,33.134998
2015-05-26,33.150002,33.227501,32.279999,32.404999
2015-05-27,32.584999,33.064999,32.512501,33.009998
2015-05-28,32.965,32.987499,32.775002,32.945
2015-05-29,32.807499,32.862499,32.474998,32.57
2015-06-01,32.57,32.8475,32.512501,32.634998
2015-06-02,32.465,32.665001,32.330002,32.490002
2015-06-03,32.665001,32.735001,32.474998,32.529999
2015-06-04,32.395,32.645,32.227501,32.34
2015-06-05,32.375,32.422501,32.09,32.162498
2015-06-08,32.224998,32.302502,31.7075,31.950001
2015-06-09,31.674999,32.02,31.405001,31.855
2015-06-10,31.98,32.334999,31.9625,32.220001
2015-06-11,32.294998,32.544998,32.119999,32.147499
2015-06-12,32.047501,32.0825,31.7775,31.7925
2015-06-15,31.525,31.809999,31.4275,31.73
2015-06-16,31.7575,31.9625,31.592501,31.9
2015-06-17,31.93,31.969999,31.684999,31.825001
2015-06-18,31.807501,32.077499,31.805,31.969999
2015-06-19,31.9275,31.955,31.6,31.65
2015-06-22,31.872499,32.014999,31.77,31.9025
2015-06-23,31.870001,31.9025,31.719999,31.7575
2015-06-24,31.8025,32.450001,31.780001,32.0275
2015-06-25,32.215,32.299999,31.875,31.875
2015-06-26,31.9175,31.997499,31.627501,31.6875
2015-06-29,31.365,31.6175,31.120001,31.1325
2015-06-30,31.3925,31.530001,31.215,31.3575
2015-07-01,31.725,31.735001,31.497499,31.65
2015-07-02,31.6075,31.672501,31.442499,31.610001
2015-07-06,31.235001,31.557501,31.2125,31.5
2015-07-07,31.4725,31.5375,30.942499,31.422501
2015-07-08,31.120001,31.16,30.635,30.6425
2015-07-09,30.9625,31.014999,29.805,30.0175
2015-07-10,30.485001,30.9625,30.3025,30.82
2015-07-13,31.2575,31.440001,31.08,31.415001
2015-07-14,31.51,31.592501,31.26,31.4025
2015-07-15,31.43,31.7875,31.395,31.705
2015-07-16,31.934999,32.142502,31.8375,32.127499
2015-07-17,32.27,32.404999,32.077499,32.404999
2015-07-20,32.7425,33.2425,32.674999,33.017502
2015-07-21,33.212502,33.23,32.580002,32.6875
2015-07-22,30.497499,31.375,30.497499,31.305
2015-07-23,31.549999,31.772499,31.264999,31.290001
2015-07-24,31.33,31.434999,30.975,31.125
2015-07-27,30.772499,30.9025,30.530001,30.692499
2015-07-28,30.844999,30.977501,30.637501,30.844999
2015-07-29,30.7875,30.875,30.567499,30.747499
2015-07-30,30.58,30.6425,30.4275,30.592501
2015-07-31,30.65,30.66,30.227501,30.325001
2015-08-03,30.375,30.6425,29.379999,29.610001
2015-08-04,29.355,29.424999,28.3125,28.66
2015-08-05,28.237499,29.360001,28.025,28.85
2015-08-06,28.9925,29.125,28.530001,28.782499
2015-08-07,28.645,29.0625,28.625,28.879999
2015-08-10,29.1325,29.997499,29.1325,29.93
2015-08-11,29.452499,29.545,28.3325,28.372499
2015-08-12,28.1325,28.855,27.407499,28.809999
2015-08-13,29.01,29.1,28.635,28.7875
2015-08-14,28.58,29.077499,28.502501,28.99
2015-08-17,29.01,29.4125,28.875,29.290001
2015-08-18,29.1075,29.360001,29.002501,29.125
2015-08-19,29.025,29.129999,28.67,28.752501
2015-08-20,28.52,28.5875,27.907499,28.1625
2015-08-21,27.6075,27.975,26.4125,26.440001
2015-08-24,23.717501,27.200001,23,25.780001
2015-08-25,27.7775,27.7775,25.875,25.934999
2015-08-26,26.772499,27.4725,26.262501,27.422501
2015-08-27,28.057501,28.309999,27.504999,28.23
2015-08-28,28.0425,28.327499,27.885,28.3225
2015-08-31,28.0075,28.6325,28,28.190001
2015-09-01,27.5375,27.969999,26.84,26.93
2015-09-02,27.557501,28.084999,27.282499,28.084999
2015-09-03,28.122499,28.195,27.51,27.592501
2015-09-04,27.2425,27.612499,27.127501,27.317499
2015-09-08,27.9375,28.139999,27.58,28.077499
2015-09-09,28.440001,28.504999,27.442499,27.5375
2015-09-10,27.567499,28.32,27.475,28.1425
2015-09-11,27.9475,28.5525,27.940001,28.5525
2015-09-14,29.145,29.2225,28.715,28.827499
2015-09-15,28.9825,29.1325,28.605,29.07
2015-09-16,29.0625,29.135,28.860001,29.102501
2015-09-17,28.915001,29.122499,28.43,28.48
2015-09-18,28.0525,28.575001,27.967501,28.362499
2015-09-21,28.4175,28.842501,28.415001,28.8025
2015-09-22,28.344999,28.545,28.129999,28.35
2015-09-23,28.407499,28.68,28.325001,28.58
2015-09-24,28.3125,28.875,28.092501,28.75
2015-09-25,29.110001,29.172501,28.504999,28.6775
2015-09-28,28.4625,28.6425,28.110001,28.110001
2015-09-29,28.2075,28.377501,26.965,27.264999
2015-09-30,27.5425,27.885,27.182501,27.575001
2015-10-01,27.2675,27.405001,26.827499,27.395
2015-10-02,27.002501,27.752501,26.887501,27.594999
2015-10-05,27.469999,27.842501,27.2675,27.695
2015-10-06,27.657499,27.934999,27.442499,27.827499
2015-10-07,27.934999,27.942499,27.352501,27.695
2015-10-08,27.547501,27.547501,27.0525,27.375
2015-10-09,27.5,28.07,27.372499,28.030001
2015-10-12,28.182501,28.1875,27.860001,27.9
2015-10-13,27.705,28.112499,27.67,27.9475
2015-10-14,27.8225,27.879999,27.389999,27.5525
2015-10-15,27.7325,28.025,27.622499,27.965
2015-10-16,27.945,28,27.6325,27.76
2015-10-19,27.700001,27.9375,27.5275,27.932501
2015-10-20,27.834999,28.5425,27.705,28.442499
2015-10-21,28.5,28.895,28.424999,28.440001
2015-10-22,28.5825,28.875,28.525,28.875
2015-10-23,29.174999,29.807501,29.0825,29.77
2015-10-26,29.52,29.532499,28.73,28.82
2015-10-27,28.85,29.135,28.497499,28.637501
2015-10-28,29.2325,29.825001,29.014999,29.817499
2015-10-29,29.674999,30.172501,29.567499,30.1325
2015-10-30,30.247499,30.305,29.862499,29.875
2015-11-02,30.200001,30.34,29.9025,30.295
2015-11-03,30.1975,30.872499,30.174999,30.6425
2015-11-04,30.782499,30.955,30.405001,30.5
2015-11-05,30.4625,30.672501,30.045,30.23
2015-11-06,30.2775,30.452499,30.155001,30.264999
2015-11-09,30.24,30.452499,30.012501,30.1425
2015-11-10,29.225,29.5175,29.014999,29.192499
2015-11-11,29.092501,29.355,28.8025,29.0275
2015-11-12,29.065001,29.205,28.9125,28.93
2015-11-13,28.799999,28.8925,28.067499,28.084999
2015-11-16,27.844999,28.559999,27.75,28.545
2015-11-17,28.73,28.762501,28.33,28.422501
2015-11-18,28.940001,29.372499,28.875,29.3225
2015-11-19,29.41,29.9375,29.190001,29.695
2015-11-20,29.799999,29.98,29.7125,29.825001
2015-11-23,29.817499,29.932501,29.334999,29.4375
2015-11-24,29.3325,29.8375,29.280001,29.719999
2015-11-25,29.8025,29.807501,29.48,29.5075
2015-11-27,29.5725,29.602501,29.4,29.452499
2015-11-30,29.497499,29.852501,29.4375,29.575001
2015-12-01,29.6875,29.702499,29.215,29.334999
2015-12-02,29.334999,29.5275,29.02,29.07
2015-12-03,29.137501,29.1975,28.555,28.799999
2015-12-04,28.8225,29.8125,28.7775,29.7575
2015-12-07,29.745001,29.965,29.452499,29.57
2015-12-08,29.379999,29.65,29.215,29.557501
2015-12-09,29.41,29.422501,28.77,28.905001
2015-12-10,29.01,29.235001,28.877501,29.0425
2015-12-11,28.797501,28.8475,28.2125,28.295
2015-12-14,28.045,28.17,27.4475,28.120001
2015-12-15,27.985001,28.200001,27.5875,27.622499
2015-12-16,27.7675,27.997499,27.200001,27.834999
2015-12-17,28.004999,28.0625,27.245001,27.245001
2015-12-18,27.227501,27.379999,26.452499,26.5075
2015-12-21,26.82,26.842501,26.3925,26.8325
2015-12-22,26.85,26.93,26.612499,26.807501
2015-12-23,26.817499,27.2125,26.799999,27.1525
2015-12-24,27.25,27.25,26.987499,27.0075
2015-12-28,26.897499,26.922501,26.545,26.705
2015-12-29,26.74,27.3575,26.715,27.184999
2015-12-30,27.145,27.174999,26.795,26.83
2015-12-31,26.752501,26.7575,26.205,26.315001
2016-01-04,25.6525,26.342501,25.5,26.3375
2016-01-05,26.4375,26.4625,25.602501,25.6775
2016-01-06,25.139999,25.592501,24.967501,25.174999
2016-01-07,24.67,25.032499,24.1075,24.112499
2016-01-08,24.637501,24.7775,24.190001,24.24
2016-01-11,24.7425,24.764999,24.334999,24.6325
2016-01-12,25.137501,25.172501,24.709999,24.99
2016-01-13,25.08,25.297501,24.325001,24.3475
2016-01-14,24.49,25.120001,23.934999,24.879999
2016-01-15,24.049999,24.4275,23.84,24.282499
2016-01-19,24.602501,24.6625,23.875,24.165001
2016-01-20,23.775,24.547501,23.355,24.1975
2016-01-21,24.264999,24.469999,23.735001,24.075001
2016-01-22,24.657499,25.365,24.592501,25.355
2016-01-25,25.379999,25.3825,24.8025,24.860001
2016-01-26,24.9825,25.219999,24.5175,24.997499
2016-01-27,24.01,24.157499,23.334999,23.355
2016-01-28,23.4475,23.629999,23.0975,23.522499
2016-01-29,23.6975,24.334999,23.5875,24.334999
2016-02-01,24.1175,24.1775,23.85,24.1075
2016-02-02,23.855,24.01,23.57,23.620001
2016-02-03,23.75,24.209999,23.52,24.0875
2016-02-04,23.965,24.3325,23.797501,24.15
2016-02-05,24.129999,24.23,23.422501,23.504999
2016-02-08,23.282499,23.924999,23.26,23.752501
2016-02-09,23.5725,23.985001,23.4825,23.747499
2016-02-10,23.98,24.0875,23.525,23.567499
2016-02-11,23.4475,23.68,23.147499,23.424999
2016-02-12,23.547501,23.625,23.252501,23.497499
2016-02-16,23.754999,24.2125,23.6525,24.16
2016-02-17,24.1675,24.5525,24.0375,24.530001
2016-02-18,24.709999,24.7225,24.022499,24.065001
2016-02-19,24,24.190001,23.950001,24.01
2016-02-22,24.077499,24.225,23.98,24.219999
2016-02-23,24.1,24.125,23.637501,23.672501
2016-02-24,23.495001,24.094999,23.33,24.025
2016-02-25,24.012501,24.190001,23.8125,24.190001
2016-02-26,24.299999,24.504999,24.145,24.227501
2016-02-29,24.215,24.557501,24.1625,24.172501
2016-03-01,24.4125,25.192499,24.355,25.1325
2016-03-02,25.127501,25.2225,24.91,25.1875
2016-03-03,25.145,25.4275,25.112499,25.375
2016-03-04,25.592501,25.9375,25.342501,25.752501
2016-03-07,25.5975,25.7075,25.24,25.467501
2016-03-08,25.195,25.440001,25.1,25.2575
2016-03-09,25.327499,25.395,25.067499,25.280001
2016-03-10,25.352501,25.559999,25.0375,25.2925
2016-03-11,25.559999,25.57,25.375,25.565001
2016-03-14,25.477501,25.727501,25.445,25.629999
2016-03-15,25.99,26.295,25.9625,26.145
2016-03-16,26.1525,26.577499,26.147499,26.4925
2016-03-17,26.379999,26.6175,26.24,26.450001
2016-03-18,26.584999,26.625,26.297501,26.48
2016-03-21,26.4825,26.9125,26.285,26.477501
2016-03-22,26.3125,26.8225,26.3025,26.68
2016-03-23,26.620001,26.7675,26.475,26.532499
2016-03-24,26.3675,26.5625,26.2225,26.4175
2016-03-28,26.5,26.547501,26.264999,26.297501
2016-03-29,26.2225,26.9475,26.219999,26.92
2016-03-30,27.1625,27.605,27.15,27.389999
2016-03-31,27.43,27.475,27.219999,27.247499
2016-04-01,27.195,27.5,27.049999,27.497499
2016-04-04,27.605,28.047501,27.567499,27.780001
2016-04-05,27.377501,27.682501,27.355,27.452499
2016-04-06,27.557501,27.745001,27.299999,27.74
2016-04-07,27.487499,27.605,27.030001,27.135
2016-04-08,27.227501,27.442499,27.0425,27.165001
2016-04-11,27.2425,27.6525,27.2075,27.254999
